Iteration,Accuracy (approx),Average Population Generality,Macropopulation Size,Micropopulation Size,Match Set Size,Correct Set Size,Average Iteration Age of Correct Set Classifiers,# Classifiers Subsumed in Iteration,# Crossover Operations Performed in Iteration,# Mutation Operations Performed in Iteration,# Covering Operations Performed in Iteration,# Deletion Operations Performed in Iteration,Total Global Time,Total Matching Time,Total Deletion Time,Total Subsumption Time,Total Selection Time,Total Evaluation Time
160,,,107,122,2,1,158.0,0,0,0,0,0,0.4188220500946045,0.0207672119140625,0.00018668174743652344,0.0041446685791015625,0.0033817291259765625,0.38814806938171387
161,,,107,122,5,4,147.2,0,0,0,0,0,0.4191420078277588,0.020993947982788086,0.00018739700317382812,0.0041468143463134766,0.0033817291259765625,0.3882029056549072
162,,,109,124,3,3,162.0,0,0,2,0,0,0.4196279048919678,0.02121591567993164,0.00018835067749023438,0.004364967346191406,0.0034546852111816406,0.38825058937072754
163,,,110,126,7,1,163.0,0,0,1,0,0,0.4201161861419678,0.021443843841552734,0.00018930435180664062,0.004559755325317383,0.003519296646118164,0.3883075714111328
164,,,110,126,5,4,151.0,0,0,0,0,0,0.4204440116882324,0.021681785583496094,0.00019049644470214844,0.004562854766845703,0.003519296646118164,0.38836169242858887
165,,,112,128,6,5,165.0,0,0,2,0,0,0.4209609031677246,0.021921873092651367,0.0001914501190185547,0.004781007766723633,0.003589630126953125,0.3884127140045166
166,,,113,130,4,4,166.0,0,0,1,0,0,0.421428918838501,0.022161006927490234,0.00019240379333496094,0.004915714263916016,0.003660917282104492,0.38846468925476074
167,,,113,130,3,1,154.0,0,0,0,0,0,0.4217488765716553,0.02240133285522461,0.00019359588623046875,0.00491786003112793,0.003660917282104492,0.3885164260864258
168,,,115,132,1,1,168.0,0,0,2,0,0,0.4222700595855713,0.02263164520263672,0.00019478797912597656,0.005225419998168945,0.0037260055541992188,0.3885624408721924
169,,,116,133,5,1,169.0,0,0,0,1,0,0.42261600494384766,0.022888660430908203,0.00019598007202148438,0.005227327346801758,0.0037260055541992188,0.38861727714538574
170,,,116,133,11,7,151.25,0,0,0,0,0,0.42299890518188477,0.023136615753173828,0.0001971721649169922,0.0052301883697509766,0.0037260055541992188,0.3886749744415283
171,,,117,134,5,1,171.0,0,0,0,1,0,0.42353081703186035,0.023546695709228516,0.00019812583923339844,0.005231142044067383,0.0037260055541992188,0.3887479305267334
172,,,117,134,10,9,157.16666666666666,0,0,0,0,0,0.42390894889831543,0.023798465728759766,0.0001990795135498047,0.005236148834228516,0.0037260055541992188,0.38880300521850586
173,,,117,134,11,8,159.55555555555554,0,0,0,0,0,0.4242689609527588,0.024042606353759766,0.0002002716064453125,0.005239248275756836,0.0037260055541992188,0.38886070251464844
174,,,117,134,3,3,174.0,0,0,0,0,0,0.42472004890441895,0.024286508560180664,0.00020122528076171875,0.00524139404296875,0.0038518905639648438,0.38890767097473145
175,,,117,134,13,10,162.2,0,0,0,0,0,0.42511510848999023,0.024535417556762695,0.000202178955078125,0.005245685577392578,0.0038518905639648438,0.38897156715393066
176,,,117,134,5,2,168.0,0,0,0,0,0,0.425462007522583,0.024793148040771484,0.00020313262939453125,0.005247831344604492,0.0038518905639648438,0.3890247344970703
177,,,118,136,2,2,177.0,0,0,1,0,0,0.42596006393432617,0.02504420280456543,0.0002040863037109375,0.005438327789306641,0.00392603874206543,0.38907313346862793
178,,,119,137,2,1,178.0,0,0,0,1,0,0.42631101608276367,0.0253143310546875,0.00020503997802734375,0.005440473556518555,0.00392603874206543,0.389127254486084
179,,,119,137,9,2,164.0,0,0,0,0,0,0.42667102813720703,0.025572538375854492,0.00020599365234375,0.005442380905151367,0.00392603874206543,0.38918423652648926
180,,,119,137,9,5,158.8,0,0,0,0,0,0.4270329475402832,0.025827407836914062,0.00020694732666015625,0.005445241928100586,0.00392603874206543,0.3892390727996826
181,,,119,137,11,4,161.8,0,0,0,0,0,0.4274101257324219,0.026092529296875,0.00020694732666015625,0.0054471492767333984,0.00392603874206543,0.3892967700958252
182,,,120,139,4,2,182.0,0,0,1,0,0,0.42793703079223633,0.026349544525146484,0.00020813941955566406,0.005606174468994141,0.004029989242553711,0.3893468379974365
183,,,120,139,4,2,166.0,0,0,0,0,0,0.42829108238220215,0.026609420776367188,0.0002090930938720703,0.005608320236206055,0.004029989242553711,0.3894071578979492
184,,,120,139,3,2,174.0,0,0,0,0,0,0.4286339282989502,0.026866436004638672,0.00021028518676757812,0.005611419677734375,0.004029989242553711,0.3894634246826172
185,,,120,139,8,2,165.5,0,0,0,0,0,0.42899298667907715,0.02712535858154297,0.00021123886108398438,0.0056133270263671875,0.004029989242553711,0.38952064514160156
186,,,121,141,3,2,186.0,0,0,1,0,0,0.4295022487640381,0.027382373809814453,0.00021219253540039062,0.005790233612060547,0.004110813140869141,0.3895704746246338
187,,,122,142,2,1,187.0,0,0,0,1,0,0.4298679828643799,0.027666568756103516,0.00021314620971679688,0.005791187286376953,0.004110813140869141,0.38962340354919434
188,,,122,142,3,3,175.33333333333334,0,0,0,0,0,0.43021607398986816,0.027931690216064453,0.00021409988403320312,0.005793333053588867,0.004110813140869141,0.38967418670654297
189,,,122,142,4,2,165.5,0,0,0,0,0,0.4305598735809326,0.028192996978759766,0.00021505355834960938,0.005795001983642578,0.004110813140869141,0.3897240161895752
190,,,122,142,6,3,181.2,0,0,0,0,0,0.43091797828674316,0.028460025787353516,0.00021600723266601562,0.005797863006591797,0.004110813140869141,0.38977575302124023
191,,,124,144,4,3,191.0,0,1,1,0,0,0.43149614334106445,0.028725147247314453,0.00021696090698242188,0.006028413772583008,0.004220008850097656,0.38982605934143066
192,,,126,146,9,3,192.0,0,1,1,0,0,0.4320821762084961,0.028987407684326172,0.00021791458129882812,0.006267547607421875,0.004311800003051758,0.38988685607910156
193,,,127,148,8,5,193.0,0,0,1,0,0,0.4326481819152832,0.02926158905029297,0.0002186298370361328,0.006439924240112305,0.0044040679931640625,0.38994789123535156
194,,,127,148,2,2,194.0,0,0,0,0,0,0.4330768585205078,0.029535770416259766,0.00021982192993164062,0.006441831588745117,0.00447392463684082,0.3900022506713867
195,,,127,148,8,4,176.33333333333334,0,0,0,0,0,0.4334602355957031,0.02981257438659668,0.00022077560424804688,0.0064449310302734375,0.00447392463684082,0.3900609016418457
196,,,128,149,1,1,196.0,0,0,0,1,0,0.43381404876708984,0.030094623565673828,0.00022172927856445312,0.006446123123168945,0.00447392463684082,0.3901100158691406
197,,,129,151,9,3,197.0,0,0,1,0,0,0.43439292907714844,0.030376672744750977,0.00022268295288085938,0.006687641143798828,0.004542827606201172,0.3901667594909668
198,,,129,151,10,4,182.83333333333334,0,0,0,0,0,0.43478894233703613,0.03065943717956543,0.0002238750457763672,0.006689786911010742,0.004542827606201172,0.3902270793914795
199,0.65,0.5317884729649436,131,153,7,5,199.0,0,1,1,0,0,0.4356040954589844,0.031041383743286133,0.000225067138671875,0.006937265396118164,0.0046498775482177734,0.3902881145477295
200,,,133,155,8,4,200.0,0,0,2,0,0,0.43625807762145996,0.03132438659667969,0.0002262592315673828,0.007186174392700195,0.004732847213745117,0.3904862403869629
201,,,134,157,10,5,201.0,0,0,1,0,0,0.4368419647216797,0.031612396240234375,0.00022721290588378906,0.007396221160888672,0.004802703857421875,0.3905503749847412
202,,,135,158,3,1,202.0,0,0,0,1,0,0.4372398853302002,0.031923532485961914,0.00022840499877929688,0.007398366928100586,0.004802703857421875,0.3906071186065674
203,,,137,160,8,7,203.0,0,1,1,0,0,0.4378690719604492,0.03221726417541504,0.00022840499877929688,0.0076541900634765625,0.004896640777587891,0.39066529273986816
204,,,138,162,8,2,204.0,0,0,1,0,0,0.438460111618042,0.03251004219055176,0.00022935867309570312,0.00789952278137207,0.004964590072631836,0.39072656631469727
205,,,138,162,6,5,183.2,0,0,0,0,0,0.43901896476745605,0.03294110298156738,0.00023031234741210938,0.00790262222290039,0.004964590072631836,0.3908054828643799
206,,,138,162,9,5,194.83333333333334,0,0,0,0,0,0.43942999839782715,0.03323101997375488,0.00023126602172851562,0.007905721664428711,0.004964590072631836,0.39087343215942383
207,,,140,164,12,10,207.0,0,1,1,0,0,0.44013500213623047,0.033544063568115234,0.00023221969604492188,0.00818181037902832,0.0050847530364990234,0.39093756675720215
208,,,140,164,7,7,208.0,0,0,0,0,0,0.44061994552612305,0.033843994140625,0.0002334117889404297,0.008185863494873047,0.005156755447387695,0.39100074768066406
209,,,140,164,6,4,209.0,0,0,0,0,0,0.44111204147338867,0.03414487838745117,0.0002346038818359375,0.008188962936401367,0.005243778228759766,0.39106082916259766
210,,,140,164,9,7,190.0,0,0,0,0,0,0.44153404235839844,0.03444981575012207,0.00023555755615234375,0.008192062377929688,0.005243778228759766,0.39112281799316406
211,,,140,164,8,7,194.88888888888889,0,0,0,0,0,0.44194602966308594,0.03475189208984375,0.00023674964904785156,0.008195877075195312,0.005243778228759766,0.39118170738220215
212,,,140,164,6,2,198.5,0,0,0,0,0,0.4423489570617676,0.035057783126831055,0.00023674964904785156,0.008197784423828125,0.005243778228759766,0.39124178886413574
213,,,141,165,6,2,213.0,0,1,1,0,0,0.4429290294647217,0.03536272048950195,0.00023746490478515625,0.008350610733032227,0.005346775054931641,0.3912956714630127
214,,,142,167,3,3,214.0,0,0,1,0,0,0.4435000419616699,0.03566169738769531,0.00023865699768066406,0.008577346801757812,0.005409717559814453,0.3913555145263672
215,,,142,167,7,3,205.5,0,0,0,0,0,0.4439060688018799,0.03596353530883789,0.0002396106719970703,0.00857996940612793,0.005409717559814453,0.3914155960083008
216,,,144,169,5,4,216.0,0,1,0,0,0,0.4446439743041992,0.03637242317199707,0.00024056434631347656,0.008839130401611328,0.005510568618774414,0.39147281646728516
217,,,144,169,4,4,211.2,0,0,0,0,0,0.44504213333129883,0.036676645278930664,0.00024175643920898438,0.00884103775024414,0.005510568618774414,0.39152979850769043
218,,,144,169,10,4,205.25,0,0,0,0,0,0.4455111026763916,0.0370328426361084,0.00024271011352539062,0.008842945098876953,0.005510568618774414,0.39159154891967773
219,,,145,171,4,2,219.0,0,0,1,0,0,0.446073055267334,0.037336111068725586,0.00024366378784179688,0.009048223495483398,0.005580902099609375,0.3916432857513428
220,,,145,171,11,4,200.2,0,0,0,0,0,0.4465000629425049,0.03764510154724121,0.0002446174621582031,0.009051322937011719,0.005580902099609375,0.391707181930542
221,,,146,173,12,11,221.0,0,0,1,0,0,0.4471621513366699,0.03796792030334473,0.0002455711364746094,0.009296894073486328,0.005664825439453125,0.3917694091796875
222,,,147,175,7,4,222.0,0,0,1,0,0,0.44776201248168945,0.03827476501464844,0.00024628639221191406,0.009519815444946289,0.005739688873291016,0.3918282985687256
223,,,147,175,14,5,198.57142857142858,0,0,0,0,0,0.4482080936431885,0.03858780860900879,0.0002472400665283203,0.009522676467895508,0.005739688873291016,0.39189648628234863
224,,,147,175,5,4,221.0,0,0,0,0,0,0.44861793518066406,0.038907766342163086,0.00024819374084472656,0.00952458381652832,0.005739688873291016,0.3919494152069092
225,,,147,175,2,2,215.5,0,0,0,0,0,0.44901013374328613,0.03922390937805176,0.0002491474151611328,0.009526729583740234,0.005739688873291016,0.3919985294342041
226,,,147,175,12,7,206.625,0,0,0,0,0,0.4494450092315674,0.039537906646728516,0.00025010108947753906,0.009529590606689453,0.005739688873291016,0.3920571804046631
227,,,148,176,5,1,227.0,0,0,0,1,0,0.4498558044433594,0.03986167907714844,0.0002510547637939453,0.009530782699584961,0.005739688873291016,0.3921091556549072
228,,,150,178,11,6,228.0,0,1,2,0,0,0.4505488872528076,0.0401766300201416,0.0002522468566894531,0.009801149368286133,0.0058476924896240234,0.3921668529510498
229,,,152,180,11,7,229.0,0,1,0,0,0,0.45125389099121094,0.040503501892089844,0.00025343894958496094,0.0100860595703125,0.005953788757324219,0.39223265647888184
230,,,152,180,4,1,208.0,0,0,0,0,0,0.4516630172729492,0.04082441329956055,0.00025463104248046875,0.010087966918945312,0.005953788757324219,0.3922886848449707
231,,,152,180,9,5,218.85714285714286,0,0,0,0,0,0.45209693908691406,0.04114842414855957,0.000255584716796875,0.010091066360473633,0.005953788757324219,0.3923478126525879
232,,,154,182,12,3,232.0,0,1,1,0,0,0.45276904106140137,0.04148244857788086,0.00025653839111328125,0.010348081588745117,0.006043672561645508,0.3924088478088379
233,,,154,182,11,1,222.0,0,0,0,0,0,0.45321106910705566,0.0418093204498291,0.0002574920654296875,0.010349035263061523,0.006043672561645508,0.3924741744995117
234,,,154,182,11,6,234.0,0,0,0,0,0,0.4537360668182373,0.042147159576416016,0.0002582073211669922,0.010352134704589844,0.006112813949584961,0.3925349712371826
235,,,154,182,5,2,228.0,0,0,0,0,0,0.4541599750518799,0.04247713088989258,0.0002593994140625,0.010354042053222656,0.006112813949584961,0.3925931453704834
236,,,156,184,14,3,236.0,0,1,0,0,0,0.4548661708831787,0.04281115531921387,0.00026035308837890625,0.010626554489135742,0.006221771240234375,0.3926560878753662
237,,,156,184,13,6,221.75,0,0,0,0,0,0.45532798767089844,0.04314017295837402,0.0002613067626953125,0.010630607604980469,0.006221771240234375,0.39272522926330566
238,,,156,184,3,2,215.5,0,0,0,0,0,0.45577526092529297,0.04350733757019043,0.00026226043701171875,0.010632514953613281,0.006221771240234375,0.392777681350708
239,,,157,186,14,6,239.0,0,0,1,0,0,0.4564549922943115,0.0438382625579834,0.000263214111328125,0.010908365249633789,0.006304025650024414,0.3928406238555908
240,,,158,188,15,6,240.0,0,0,1,0,0,0.45715904235839844,0.044170379638671875,0.0002644062042236328,0.011202812194824219,0.006384134292602539,0.3929119110107422
241,,,158,188,12,7,230.0,0,0,0,0,0,0.45763301849365234,0.04451251029968262,0.00026535987854003906,0.011206865310668945,0.006384134292602539,0.39298200607299805
242,,,159,190,5,3,242.0,0,0,1,0,0,0.45823192596435547,0.044843435287475586,0.0002663135528564453,0.011408090591430664,0.006455183029174805,0.3930370807647705
243,,,159,190,15,5,237.0,0,0,0,0,0,0.45871496200561523,0.04519224166870117,0.00026726722717285156,0.011411190032958984,0.006455183029174805,0.39310526847839355
244,,,159,190,6,1,240.0,0,0,0,0,0,0.4591560363769531,0.04554247856140137,0.0002682209014892578,0.011413097381591797,0.006455183029174805,0.393160343170166
245,,,159,190,8,7,245.0,0,0,0,0,0,0.4596982002258301,0.04587984085083008,0.00026988983154296875,0.011416912078857422,0.006551027297973633,0.3932161331176758
246,,,161,192,13,10,246.0,0,1,0,0,0,0.46041202545166016,0.04622077941894531,0.000270843505859375,0.011710882186889648,0.006639957427978516,0.3932814598083496
247,,,161,192,10,9,246.0,0,0,0,0,0,0.4608759880065918,0.04656076431274414,0.00027179718017578125,0.011714935302734375,0.006639957427978516,0.39334678649902344
248,,,161,192,3,1,227.0,0,0,0,0,0,0.46129918098449707,0.04690384864807129,0.0002727508544921875,0.011716604232788086,0.006639957427978516,0.3933987617492676
249,,,163,194,11,4,249.0,0,0,2,0,0,0.461993932723999,0.047247886657714844,0.00027370452880859375,0.012035369873046875,0.006715059280395508,0.39345717430114746
250,,,164,196,4,2,250.0,0,0,1,0,0,0.4626281261444092,0.04760098457336426,0.000274658203125,0.012299537658691406,0.006772041320800781,0.3935120105743408
251,,,164,196,6,5,240.4,0,0,0,0,0,0.46308016777038574,0.04795193672180176,0.0002758502960205078,0.01230168342590332,0.006772041320800781,0.3935689926147461
252,,,164,196,14,9,227.46153846153845,0,0,0,0,0,0.46357107162475586,0.0483090877532959,0.0002765655517578125,0.012305736541748047,0.006772041320800781,0.3936331272125244
253,,,164,196,14,7,238.88888888888889,0,0,0,0,0,0.46405506134033203,0.04865741729736328,0.00027751922607421875,0.012308835983276367,0.006772041320800781,0.39370083808898926
254,,,164,196,11,7,240.6,0,0,0,0,0,0.46452808380126953,0.049013376235961914,0.00027871131896972656,0.012311697006225586,0.006772041320800781,0.39375996589660645
255,,,164,196,11,6,255.0,0,0,0,0,0,0.4651811122894287,0.049459218978881836,0.0002796649932861328,0.012314796447753906,0.006860256195068359,0.39381861686706543
256,,,164,196,16,10,235.76923076923077,0,0,0,0,0,0.46569013595581055,0.049818992614746094,0.00028061866760253906,0.01232004165649414,0.006860256195068359,0.3938884735107422
257,,,164,196,24,14,257.0,0,0,0,0,0,0.4665250778198242,0.050354719161987305,0.0002818107604980469,0.012326240539550781,0.0069732666015625,0.393965482711792
258,,,166,198,14,4,258.0,0,0,1,0,0,0.467271089553833,0.05070185661315918,0.0002830028533935547,0.012657403945922852,0.007071971893310547,0.39403533935546875
259,,,166,198,11,10,259.0,0,0,0,0,0,0.4678370952606201,0.05106091499328613,0.00028395652770996094,0.012662410736083984,0.007147073745727539,0.3941004276275635
260,,,166,198,12,8,260.0,0,0,0,0,0,0.46841907501220703,0.051451921463012695,0.0002849102020263672,0.01266622543334961,0.007204771041870117,0.3941667079925537
261,,,166,198,15,9,251.75,0,0,0,0,0,0.46892404556274414,0.05181288719177246,0.000286102294921875,0.012670040130615234,0.007204771041870117,0.394237756729126
262,,,166,198,12,1,262.0,0,0,0,0,0,0.4694490432739258,0.05216383934020996,0.00028705596923828125,0.012671947479248047,0.007265806198120117,0.394298791885376
263,,,168,200,3,1,263.0,0,0,2,0,0,0.4701039791107178,0.05251359939575195,0.0002880096435546875,0.012989997863769531,0.007327556610107422,0.3943521976470947
264,,,168,200,11,6,257.44444444444446,0,0,0,0,0,0.4705960750579834,0.05288553237915039,0.0002892017364501953,0.01299285888671875,0.007327556610107422,0.39441490173339844
265,,,169,202,20,10,265.0,0,0,1,0,0,0.4713099002838135,0.05324864387512207,0.0002903938293457031,0.013209342956542969,0.007410526275634766,0.3944849967956543
266,,,169,202,9,4,262.42857142857144,0,0,0,0,0,0.47178196907043457,0.05360841751098633,0.0002913475036621094,0.013212442398071289,0.007410526275634766,0.3945469856262207
267,,,169,202,2,2,246.0,0,0,0,0,0,0.472214937210083,0.05396533012390137,0.0002925395965576172,0.013214349746704102,0.007410526275634766,0.3945956230163574
268,,,170,204,12,6,268.0,0,0,1,0,0,0.47290992736816406,0.05433535575866699,0.00029349327087402344,0.013453483581542969,0.0074884891510009766,0.39466166496276855
269,,,171,206,11,4,269.0,0,0,1,0,0,0.47359204292297363,0.05470108985900879,0.00029468536376953125,0.013692140579223633,0.007559299468994141,0.3947286605834961
270,,,171,206,11,7,247.77777777777777,0,0,0,0,0,0.4740781784057617,0.05506420135498047,0.0002956390380859375,0.01369619369506836,0.007559299468994141,0.394791841506958
271,,,171,206,18,6,259.6666666666667,0,0,0,0,0,0.4745938777923584,0.055436134338378906,0.00029659271240234375,0.013700008392333984,0.007559299468994141,0.39485979080200195
272,,,173,208,13,3,272.0,0,0,2,0,0,0.4753141403198242,0.05579400062561035,0.00029754638671875,0.014039754867553711,0.00762939453125,0.39492297172546387
273,,,173,208,8,5,250.14285714285714,0,0,0,0,0,0.4757840633392334,0.05615711212158203,0.00029850006103515625,0.01404261589050293,0.00762939453125,0.39498186111450195
274,,,173,208,8,5,253.0,0,0,0,0,0,0.47626304626464844,0.05653238296508789,0.00029921531677246094,0.014045476913452148,0.00762939453125,0.3950369358062744
275,,,175,210,14,7,275.0,0,0,1,0,0,0.4770479202270508,0.05690646171569824,0.00030040740966796875,0.014365673065185547,0.0077474117279052734,0.39510011672973633
276,,,175,210,12,7,261.8,0,0,0,0,0,0.4775550365447998,0.05728316307067871,0.000301361083984375,0.014368772506713867,0.0077474117279052734,0.3951683044433594
277,,,175,210,19,15,252.05263157894737,0,0,0,0,0,0.4781069755554199,0.05767107009887695,0.00030231475830078125,0.014374732971191406,0.0077474117279052734,0.39523935317993164
278,,,175,210,19,9,259.3333333333333,0,0,0,0,0,0.478640079498291,0.05805206298828125,0.00030350685119628906,0.014378547668457031,0.0077474117279052734,0.3953094482421875
279,,,175,210,11,5,279.0,0,0,0,0,0,0.4792139530181885,0.05843496322631836,0.0003044605255126953,0.01438140869140625,0.007821321487426758,0.395369291305542
